"","gene_id","entrezgene","ensembl_gene_id","transcript_id.transcript_id_TCGA.BH.A0B6.01A.11R.A19W.07","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NCAPG2|54892","NCAPG2",54892,"ENSG00000146918","uc003wnv.1,uc003wnw.1,uc003wnx.1,uc010lqu.1,uc011kwc.1,uc011kwd.1,uc011kwe.1",0.913896243721984,4.78864287930275,5.87033555282479,2.8012946006754e-08,1.14581895417846e-07,7.87481490871267
"CCDC28B|79140","CCDC28B",79140,"ENSG00000160050","uc001buk.2,uc001bul.1",1.23494592377235,1.89555094776674,5.76831553379081,4.5974138416218e-08,1.82715157623146e-07,7.86822781419001
"BTBD7|55727","BTBD7",55727,"ENSG00000011114","uc001ybo.2,uc001ybp.2,uc001ybq.3,uc001ybr.2,uc010aur.2,uc010two.1",-0.502669110853504,5.70099904778107,-5.901490576925,2.4056176747117e-08,9.91893766580072e-08,7.86230015073765
"CRYZL1|9946","CRYZL1",9946,"ENSG00000205758","uc002ysq.2,uc002ysr.1,uc002yss.1,uc002yst.1,uc002ysu.2,uc002ysv.2,uc011adw.1",-0.444640104523663,4.11169963768847,-5.86904538267616,2.8189873071345e-08,1.15248074596417e-07,7.8599833657532
"TCF15|6939","TCF15",6939,"ENSG00000125878","uc002wdz.2",-1.57993102998176,-1.22097498367649,-5.73222264663343,5.47155554155446e-08,2.14594931933598e-07,7.84788759491802
"KLK4|9622","KLK4",9622,"ENSG00000167749","uc002pty.1,uc002ptz.1,uc002pua.1,uc002pub.1,uc002puc.1,uc002pud.1,uc010eoi.1",2.86862379043165,0.322352858827393,5.719165239186,5.82628834254238e-08,2.27041053215212e-07,7.84456649273684
"CNO|55330","BLOC1S4",55330,"ENSG00000186222","uc003gjp.1",0.536884551058853,3.8198147411873,5.83454161605879,3.33497069032351e-08,1.35063017532519e-07,7.83080775003327
"DDX27|55661","DDX27",55661,"ENSG00000124228","uc002xuh.2",0.558093135989994,5.93110301681026,5.89075049426716,2.53540168322165e-08,1.04304580162449e-07,7.82786069722138
"RAB3A|5864","RAB3A",5864,"ENSG00000105649","uc002nie.2",1.01480715584866,2.01671696378955,5.76535004934964,4.66374939209212e-08,1.85063421682252e-07,7.82532247126566
"COG7|91949","COG7",91949,"ENSG00000168434","uc002dlo.2",0.620354880880325,5.33221018573529,5.87900632033293,2.68518025395347e-08,1.09997114151207e-07,7.82443080189852
"WT1|7490","WT1",7490,"ENSG00000184937","uc001mtl.1,uc001mtm.1,uc001mtn.1,uc001mto.1,uc001mtp.1,uc001mtq.1,uc009yjs.1",3.87126940988957,-0.847673909965041,5.69376742154583,6.58191807741242e-08,2.54317569326618e-07,7.82153436576478
"C11orf61|79684","MSANTD2",79684,"ENSG00000120458","uc001qay.1,uc001qaz.1,uc001qba.1,uc010sap.1",-0.590356447539993,3.22631712545112,-5.83089747223353,3.39459148952156e-08,1.3740971081288e-07,7.81699062157121
"PSMD10|5716","PSMD10",5716,"ENSG00000101843","uc004enp.1,uc004enq.1,uc010nph.1",0.416177338779889,5.70942298310196,5.88638766672798,2.59006129166284e-08,1.06313131736406e-07,7.81610987832357
"LEO1|123169","LEO1",123169,"ENSG00000166477","uc002abo.2,uc010bfd.2",0.684437977786583,5.17264194474468,5.87165309044586,2.78333893007577e-08,1.13875863288401e-07,7.81099349653959
"ABHD14B|84836","ABHD14B",84836,"ENSG00000114779","uc003dcm.2,uc003dcn.2,uc010hly.2,uc011bdy.1,uc011bdz.1",-0.756371265424589,6.39843971498132,-5.89377184723678,2.49821310759032e-08,1.02826275887109e-07,7.80800103652512
"NPFF|8620","NPFF",8620,"ENSG00000139574","uc001sdw.1",-1.11746289420984,-1.5638097272534,-5.71488196779115,5.94748339047345e-08,2.31598676255159e-07,7.80799140541376
"FGL2|10875","FGL2",10875,"ENSG00000127951","uc003ugb.2",-1.2579837896316,5.43349490460219,-5.88943533247953,2.55175849252328e-08,1.04872220422228e-07,7.80778347000142
"CENPH|64946","CENPH",64946,"ENSG00000153044","uc003jvp.2,uc010ixc.2",0.874250551461365,3.0927709433944,5.794529996418,4.04981614120066e-08,1.62329305180547e-07,7.80177976402173
"LOC283174|283174","MIR4697",283174,"ENSG00000264919","uc001qgw.2",-1.5430979778192,1.68279662300427,-5.78817118264431,4.17646454291103e-08,1.66834697164921e-07,7.80147875315487
"WNT10B|7480","WNT10B",7480,"ENSG00000169884","uc001rss.2,uc001rst.2",-1.60493271150259,-1.2489321267427,-5.72082552771064,5.77996354334299e-08,2.25557539465758e-07,7.79727592828171
"COMMD7|149951","COMMD7",149951,"ENSG00000149600","uc002wya.3,uc002wyb.2,uc010ged.2",0.493093939195225,6.01246320145172,5.88542984130241,2.60221514568513e-08,1.06785269332571e-07,7.79514720463413
"ZNF428|126299","ZNF428",126299,"ENSG00000131116","uc002oxa.2",0.830817225808645,4.45071195046184,5.84370201012102,3.18959465371107e-08,1.29591610292291e-07,7.79488823417319
"CNDP2|55748","CNDP2",55748,"ENSG00000133313","uc002llm.1,uc002lln.1,uc002llo.2,uc002llp.1,uc010dqs.2",0.624427398669906,7.61920565462107,5.88933316895476,2.55303343267967e-08,1.04898321040979e-07,7.78782088771293
"TPRG1L|127262","TPRG1L",127262,"ENSG00000158109","uc001akm.2,uc009vlj.2",-0.493170492904066,6.21262966825549,-5.88872825292192,2.56059523107352e-08,1.05182656522725e-07,7.78585429906235
"PRUNE|58497","PRUNE",58497,"ENSG00000143363","uc001ewh.1,uc001ewi.1,uc001ewj.1,uc001ewk.1,uc010pco.1",0.613997691876361,5.94033520860999,5.88077725952451,2.6620516862556e-08,1.09131471228993e-07,7.78189048682678
"PYGO1|26108","PYGO1",26108,"ENSG00000171016","uc002adf.1,uc010bfl.1",-1.30058641265809,-0.32162302583408,-5.72825084135484,5.57715901404826e-08,2.1842318412878e-07,7.76944904857585
"HIST1H4H|8365","HIST2H4A",8365,"ENSG00000183941","uc003nhl.1,uc003nhm.2",2.4812395993846,2.53415768836065,5.74689242571818,5.09821130181491e-08,2.0105863863833e-07,7.76910498090802
"GPSM2|29899","GPSM2",29899,"ENSG00000121957","uc010ovc.1,uc010ovd.1,uc010ove.1",1.08854484387118,4.54754467926785,5.83585348662367,3.3137597223794e-08,1.34237155642916e-07,7.76777875027315
"GGPS1|9453","GGPS1",9453,"ENSG00000152904","uc001hwv.2,uc001hww.2,uc001hwx.2,uc001hwy.2",0.586392783100611,6.07579048687078,5.87866300400869,2.68968672461019e-08,1.10154194762077e-07,7.76258737382365
"PTPLA|9200","PTPLA",9200,"ENSG00000165996","uc001ipg.2,uc001iph.1,uc001ipi.2",-1.42674038077168,0.615667883473186,-5.74722999348228,5.08992071048712e-08,2.00779981058051e-07,7.75582681085318
"CUTA|51596","CUTA",51596,"ENSG00000112514","uc003oej.1,uc003oek.1,uc003oel.1,uc003oem.1,uc003oen.1",0.609404481120207,6.78504707158651,5.88158092498674,2.65162029602771e-08,1.08731023344368e-07,7.75192257258832
"CCL23|6368","CCL23",6368,"ENSG00000167236","uc002hks.1,uc002hkt.1",-1.85592494827155,-2.79863621828132,-5.68809563331548,6.7633321153271e-08,2.60705541261868e-07,7.73892134471199
"FAM175A|84142","FAM175A",84142,"ENSG00000163322","uc003hot.2,uc003hou.2,uc003hov.2",-0.57041182944914,3.89474922658114,-5.83726126693594,3.29114507561757e-08,1.33474025104988e-07,7.7334865893848
"CNOT6|57472","CNOT6",57472,"ENSG00000113300","uc003mlx.2,uc010jld.2,uc010jle.2",0.498740933449961,6.10524864071276,5.8733334293917,2.76060254107657e-08,1.13002042592782e-07,7.73280383619516
"PARD3B|117583","PARD3B",117583,"ENSG00000116117","uc002vao.1,uc002vap.1,uc002vaq.1,uc002var.1,uc010fub.1",-1.15640922277161,2.23970279571308,-5.78704060265146,4.19938492553556e-08,1.67709418926261e-07,7.73056888757448
"SYT8|90019","SYT8",90019,"ENSG00000149043","uc001lud.2,uc001lue.1,uc001luf.1,uc009ydb.1,uc010qxb.1",-2.70856019619477,0.180939618292126,-5.74445608655209,5.15844058963739e-08,2.0328719958297e-07,7.72750195440247
"XDH|7498","XDH",7498,"ENSG00000158125","uc002rnv.1",-2.17228592746435,1.98396314801753,-5.79158146884274,4.10806712211213e-08,1.64302640643831e-07,7.72594165585867
"ICT1|3396","ICT1",3396,"ENSG00000167862","uc002jmm.2",0.670148656263336,4.23447286527375,5.82363570505176,3.51652984457327e-08,1.41925136070739e-07,7.71701214993739
"WDR90|197335","WDR90",197335,"ENSG00000161996","uc002cig.1,uc002cih.1,uc002cii.1,uc002cij.1,uc002cik.1,uc002cil.1,uc002cim.1,uc002cin.1,uc002cio.1,uc010bqx.1,uc010uul.1",1.13295674276142,4.71030997578881,5.82915711148609,3.42343229758534e-08,1.38508758851466e-07,7.71632194281583
"RABEPK|10244","RABEPK",10244,"ENSG00000136933","uc004bph.1,uc004bpi.2,uc004bpj.2,uc004bpk.2,uc004bpl.1,uc004bpm.2",0.528088130145564,4.56715652483415,5.83699967134593,3.29533588794126e-08,1.33589852984444e-07,7.71350827995376
"LBX2|85474","LBX2",85474,"ENSG00000179528","uc002slv.3,uc002slw.2",1.32284962313651,-1.64013505890108,5.6761379526342,7.16198107961765e-08,2.75101963025426e-07,7.70758452157376
"NR1D1|9572","NR1D1",9572,"ENSG00000126368","uc002htz.1,uc010cwq.1,uc010cwr.1",-0.933337524731827,4.69221594164053,-5.85524269026477,3.01525893991243e-08,1.22782302684859e-07,7.70022243537868
"PDPR|55066","PDPR",55066,"ENSG00000090857","uc002eyf.1,uc002eyg.1,uc002eyh.2,uc010vlr.1,uc010vls.1",-0.846336979840583,5.54156013718257,-5.8662215706395,2.85809463892259e-08,1.16688928867327e-07,7.69570169868206
"BASP1|10409","BASP1",10409,"ENSG00000176788","uc003jfx.2",1.10606591405565,4.81275566990735,5.82887813327652,3.42807772551539e-08,1.38628283749628e-07,7.69510938242102
"ARHGAP5|394","ARHGAP5",394,"ENSG00000100852","uc001wrl.2,uc001wrm.2,uc001wrn.2,uc001wro.2,uc001wrp.2",-0.771215270404301,6.67849492065359,-5.86974112064074,2.80943276432835e-08,1.14886108102766e-07,7.69329019743371
"C1orf230|284485","RIIAD1",284485,"ENSG00000178796","uc001eyu.2,uc010pdj.1",3.07365361398641,-3.23009893326021,5.6556691697272,7.89837713722038e-08,3.00780475697075e-07,7.69226076971851
"CRHR1|1394","CRHR1",1394,"ENSG00000120088","uc002ijm.2,uc002ijn.2,uc002ijo.1,uc002ijp.2,uc010dao.2,uc010dap.2,uc010daq.2,uc010dar.2,uc010das.1,uc010wjx.1",-2.12879238749714,-1.24838503303959,-5.70110230842971,6.35435681582036e-08,2.46214430722191e-07,7.68728268515424
"PHLPP1|23239","PHLPP1",23239,"ENSG00000081913","uc002lis.2",-0.756946686827903,4.7750593296858,-5.85279369306807,3.05145545164272e-08,1.24225380368092e-07,7.68674451981703
"SPCS1|28972","SPCS1",28972,"ENSG00000114902","uc011bei.1",0.484263300244587,6.74638027375391,5.86789823566323,2.83481062677382e-08,1.15837201932528e-07,7.68563944126243
"NT5E|4907","NT5E",4907,"ENSG00000135318","uc003pkn.2,uc003pko.3,uc010kbr.2",-1.11481244314801,4.51552032649739,-5.84945499626982,3.1014886265448e-08,1.26199564516196e-07,7.68385390709761
"PARP9|83666","PARP9",83666,"ENSG00000138496","uc003eff.3,uc003efg.2,uc003efh.2,uc003efi.2,uc003efj.2,uc010hri.2,uc011bjs.1",0.855099785942389,6.65702980091009,5.8655030498022,2.86813008974841e-08,1.17023705055589e-07,7.68287261663053
"KDM5C|8242","KDM5C",8242,"ENSG00000126012","uc004drz.2,uc004dsa.2,uc011moc.1,uc011mod.1",0.436788723319969,7.18663377292109,5.86792224458838,2.83447856637756e-08,1.15837201932528e-07,7.68270062261823
"PPOX|5498","PPOX",5498,"ENSG00000143224","uc001fyg.2,uc001fyh.2,uc001fyi.2,uc001fyj.2,uc001fyk.2,uc001fyl.2,uc001fym.2,uc001fyn.2,uc009wuc.1,uc010pkg.1,uc010pkh.1",0.725037015607369,3.87888337900138,5.80157841009859,3.91382700995604e-08,1.57108912833544e-07,7.68246450395289
"NOP16|51491","NOP16",51491,"ENSG00000048162","uc003med.2,uc003mee.2,uc011dfl.1,uc011dfm.1",0.806180027689346,3.48673361280129,5.78483595633608,4.24443489586814e-08,1.69343552404143e-07,7.68181678639542
"GAA|2548","GAA",2548,"ENSG00000171298","uc002jxo.2,uc002jxp.2,uc002jxq.2",0.783522580564058,6.96088566053428,5.86677711337446,2.8503590732133e-08,1.16443525158881e-07,7.68070121417551
"C16orf42|115939","TSR3",115939,"ENSG00000007520","uc002cll.2",0.773617503059143,5.0701321286388,5.83983591777359,3.25017631700188e-08,1.32020293708942e-07,7.67746003950268
"DAPK2|23604","DAPK2",23604,"ENSG00000035664","uc002amr.2,uc010bgu.1,uc010uim.1",-0.912714769838611,3.90306243274093,-5.82926177588165,3.42169106163481e-08,1.38472483990227e-07,7.67254103325994
"DTX2|113878","DTX2",113878,"ENSG00000091073","uc003uff.3,uc003ufg.3,uc003ufh.3,uc003ufj.3,uc003ufk.3,uc003ufl.1,uc003ufm.3,uc003ufn.3,uc011kgk.1",0.778942061584795,4.36617820844588,5.81594280781042,3.65038876047237e-08,1.46893650808012e-07,7.67074609271937
"TBC1D7|51256","TBC1D7",51256,"ENSG00000145979","uc003naj.2,uc003nal.2,uc003nam.2,uc003nan.2,uc003nao.2,uc003nap.2,uc003naq.2,uc010jpd.2,uc011dis.1",0.797700223147146,3.81351637284738,5.793288408419,4.07424561706307e-08,1.62995933403241e-07,7.66168396814303
"CHERP|10523","CHERP",10523,"ENSG00000085872","uc002nei.1,uc002nej.2,uc010xpg.1",0.477065970515949,6.01463568484166,5.85621064732902,3.00106872465586e-08,1.22234833967722e-07,7.65500742125844
"TARS|6897","TARS",6897,"ENSG00000113407","uc003jhy.2,uc003jhz.2,uc010iup.1,uc011cob.1,uc011coc.1,uc011cod.1",0.595205605956301,6.68313102457828,5.86082343914884,2.93433948880826e-08,1.19665576068464e-07,7.65461071755542
"SLC26A6|65010","SLC26A6",65010,"ENSG00000225697","uc003cug.2,uc003cuh.2,uc003cui.2,uc003cuj.2,uc003cuk.2,uc010hke.2,uc011bbp.1",0.924327845325878,3.229236116153,5.76675711310043,4.63215844802515e-08,1.84006798151016e-07,7.6511672707237
"SUV39H1|6839","SUV39H1",6839,"ENSG00000101945","uc004dkn.2,uc011mmf.1,uc011mmg.1",0.595031962057938,3.67677965535775,5.78939923019931,4.15170701490746e-08,1.65926584111148e-07,7.64698637265633
"ZNRF2|223082","ZNRF2",223082,"ENSG00000180233","uc003tat.2",0.588384483903746,5.19757936698667,5.83675499747197,3.29926034346758e-08,1.33715881510031e-07,7.63624417889938
"C6orf201|404220","C6orf201",404220,"ENSG00000185689","uc003mvz.3,uc003mwa.3,uc003mwb.3,uc011dhw.1",-1.09931479798879,-1.39662916739249,-5.6757884809284,7.17397111786719e-08,2.75497967922967e-07,7.61549264885865
"PTRH1|138428","PTRH1",138428,"ENSG00000187024","uc004brm.2,uc004bro.2,uc010mxm.2,uc011mah.1",1.06362613764618,2.62395019664207,5.73141457369376,5.4928809645731e-08,2.15379790799357e-07,7.59087576354391
"NDUFB4|4710","NDUFB4",4710,"ENSG00000065518","uc003edt.2,uc003edu.2",0.612321105786751,6.62449393674779,5.84673551277812,3.14283572437829e-08,1.27818528567248e-07,7.58916716308176
"DCTN5|84516","DCTN5",84516,"ENSG00000166847","uc002dly.1",0.478863641410619,6.29780330135076,5.84409143911382,3.18355400178761e-08,1.29378245675027e-07,7.58407784164202
"ENY2|56943","ENY2",56943,"ENSG00000120533","uc003ync.2,uc003ynd.2",0.689042715577003,4.97897586854186,5.81879665568437,3.60015836023712e-08,1.45014732574269e-07,7.58338160389743
"ABCC6|368","ABCC6",368,"ENSG00000091262","uc002dem.2,uc002den.3,uc002deo.3,uc010bvo.2,uc010uzz.1",-1.62528200172858,1.86968835433167,-5.74949653692826,5.03459575678813e-08,1.98884729727192e-07,7.57950628400235
"DEF6|50619","DEF6",50619,"ENSG00000023892","uc003okk.2,uc010jvs.2,uc010jvt.2",0.886409052918696,4.13271387729195,5.78460621357701,4.24915662748965e-08,1.69490690391886e-07,7.57735412022873
"FBXO48|554251","FBXO48",554251,"ENSG00000204923","uc002seo.2",-0.672636467626611,0.820878256774457,-5.70422904300818,6.25970892989831e-08,2.42834046845132e-07,7.57640232657004
"TAF4B|6875","TAF4B",6875,"ENSG00000141384","uc002kvs.3,uc002kvt.3,uc002kvu.3",-1.01448855188554,2.99771541204511,-5.77784110585196,4.39052443036066e-08,1.74831813241031e-07,7.57173561670009
"CXCL11|6373","CXCL11",6373,"ENSG00000169248","uc003hjm.2",2.98988381592098,2.07870130884758,5.68729008189753,6.78949158948699e-08,2.61652386267159e-07,7.56626128470137
"SCAND3|114821","SCAND3",114821,"ENSG00000232040","uc003nlo.2",-2.10010045742354,0.624725394815551,-5.71401739902064,5.97224394993586e-08,2.32507640264185e-07,7.56346285266332
"COL12A1|1303","COL12A1",1303,"ENSG00000111799","uc003phs.2,uc003pht.2,uc003phu.1",1.30396558752015,8.66100587752581,5.83937012910917,3.25755090063256e-08,1.32254307738906e-07,7.56284651856028
"RNF4|6047","RNF4",6047,"ENSG00000063978","uc003gfb.2,uc003gfc.2,uc010ici.1,uc010icj.2",0.361120629992112,6.39013326939547,5.83828102883184,3.27485809384656e-08,1.32891147501288e-07,7.55074880694772
"MS4A15|219995","MS4A15",219995,"ENSG00000166961","uc001npx.2,uc001npy.2,uc009ynf.1,uc009yng.1",4.41359393388393,-1.70847937949204,5.62689463877051,9.06018974723688e-08,3.41454599347589e-07,7.54924487220196
"TMEM208|29100","TMEM208",29100,"ENSG00000168701","uc002esi.2,uc002esj.2",0.686171556599234,4.64522018166575,5.8009110179447,3.92650924852701e-08,1.5754085320693e-07,7.54481084725453
"SCARNA9|619383","SCARNA9",619383,"ENSG00000254911","uc001pdv.2",-1.10597890634394,-2.18743191791474,-5.64933037485015,8.14108874292243e-08,3.09233106699421e-07,7.54417699879837
"RYK|6259","RYK",6259,"ENSG00000163785","uc003eqc.1,uc003eqd.1",-0.448124511352772,6.24414638821404,-5.83722882407521,3.29166453275263e-08,1.33474025104988e-07,7.53978055033176
"DVL3|1857","DVL3",1857,"ENSG00000161202","uc003fms.2,uc003fmt.2,uc003fmu.2,uc011bqw.1",0.455448200507775,6.87949303433699,5.83613090289192,3.30929128174017e-08,1.34089276502344e-07,7.53223801768928
"TMPRSS5|80975","TMPRSS5",80975,"ENSG00000166682","uc001poc.3,uc001pod.3,uc009yys.2,uc009yyt.2,uc009yyu.2,uc010rww.1,uc010rwx.1",-1.52258985255648,-2.1154022487707,-5.64950266864801,8.13439619583157e-08,3.09050501122741e-07,7.52922373552731
"MFNG|4242","MFNG",4242,"ENSG00000100060","uc003asr.1,uc003ass.1,uc011ani.1,uc011anj.1",-0.876835175006181,3.44435464987026,-5.78249227704398,4.29284494052014e-08,1.71191680746502e-07,7.52601328497613
"BRP44|25874","MPC2",25874,"ENSG00000143158","uc001ges.2,uc001get.2,uc001geu.2,uc009wvn.2",0.765250980700158,5.82623954707117,5.82376464632763,3.51432771581886e-08,1.41871185848644e-07,7.52445179630949
"APLF|200558","APLF",200558,"ENSG00000169621","uc002sep.2,uc002seq.1,uc002ser.1,uc010fdf.2",-0.871416009900287,1.84195216341124,-5.72405893224276,5.69077869140386e-08,2.22447844222401e-07,7.52388660964066
"MTA2|9219","MTA2",9219,"ENSG00000149480","uc001ntq.1,uc010rlx.1",0.506330355169006,6.69427145477515,5.83316637481902,3.35734909185983e-08,1.35935739718326e-07,7.52131493839129
"GPATCH4|54865","GPATCH4",54865,"ENSG00000160818","uc001fpl.2,uc001fpm.2",0.788536092002794,5.15116244684313,5.80857205539559,3.7833191118847e-08,1.52130815600289e-07,7.52012841515225
"SLC14A2|8170","SLC14A2",8170,"ENSG00000132874","uc002lbb.2,uc002lbe.2,uc010dnj.2",-2.20414489680501,-1.40057869918996,-5.66341149639647,7.61151369600876e-08,2.90833672595789e-07,7.51993582871249
"NOB1|28987","NOB1",28987,"ENSG00000141101","uc002exs.2",-0.550167227838673,5.45620050193411,-5.8259492217748,3.47722306862741e-08,1.40511695802509e-07,7.51340245889461
"PIAS4|51588","PIAS4",51588,"ENSG00000105229","uc002lzg.2",0.689377171377576,3.97355228143801,5.76896316413831,4.58305026537397e-08,1.8227687057385e-07,7.50911383259977
"CSN3|1448","CSN3",1448,"ENSG00000171209","uc003hfe.3",-3.40457044409274,-4.32104558166916,-5.62731244118173,9.04218104773754e-08,3.4085425637298e-07,7.49590746984643
"B4GALT2|8704","B4GALT2",8704,"ENSG00000117411","uc001clg.2,uc001clh.2,uc001cli.2,uc010okl.1",0.586529774993266,5.672449276441,5.81667420110149,3.63745049979428e-08,1.46408945479076e-07,7.49419899005233
"ABCA3|21","ABCA3",21,"ENSG00000167972","uc002cpy.1,uc002cpz.1,uc010bsk.1,uc010bsl.1",0.954460669305133,6.32996066476994,5.82124490652798,3.55760698734985e-08,1.43512325173753e-07,7.48847664819159
"AXIN2|8313","AXIN2",8313,"ENSG00000168646","uc002jfh.2,uc002jfi.2,uc002jfj.1,uc010den.1",-0.848088501089118,3.56651871744024,-5.7768542504519,4.41152763872032e-08,1.75625507793057e-07,7.48048212259499
"BCCIP|56647","BCCIP",56647,"ENSG00000107949","uc001ljb.3,uc001ljc.3,uc001ljd.3,uc010qui.1,uc010quj.1",0.492627158650456,5.95626258160047,5.81714554674451,3.62913626866455e-08,1.46110166965832e-07,7.47318313815606
"GPR62|118442","GPR62",118442,"ENSG00000180929","uc003dca.3",-1.56498027239165,-3.02530621377296,-5.62540680829202,9.12460560268118e-08,3.43645265909385e-07,7.47001404154443
"TRIM23|373","TRIM23",373,"ENSG00000113595","uc003jtw.2,uc003jtx.2,uc003jty.2",-0.581184772578282,4.30238678294661,-5.79427709602148,4.05478054276906e-08,1.62446292246695e-07,7.4690885932731
"ATRIP|84126","ATRIP",84126,"ENSG00000164053","uc003ctf.1,uc003ctg.1,uc011bbj.1",0.636973301170288,4.06557764879289,5.76532108211704,4.66440196651864e-08,1.85063421682252e-07,7.4687729928696
"ILF3|3609","ILF3",3609,"ENSG00000129351","uc002mpk.2,uc002mpl.2,uc002mpm.2,uc002mpn.2,uc002mpo.2,uc002mpp.2,uc002mpq.2,uc010xli.1",0.407139224159903,8.05466480035345,5.82033002206042,3.57344999127101e-08,1.44080519323406e-07,7.46775765778092
"PRMT1|3276","PRMT1",3276,"ENSG00000126457","uc002ppc.1,uc002ppd.2,uc002ppe.2,uc002ppf.2,uc002ppg.2,uc010enf.1,uc010yba.1,uc010ybb.1",0.573336979280395,6.48136211452512,5.81994047537007,3.58021671286446e-08,1.44317857857634e-07,7.46501203337473
"FBXW9|84261","FBXW9",84261,"ENSG00000132004","uc002mum.1,uc002mun.1,uc010dyx.2,uc010xmp.1",0.838242722461874,3.54673689268149,5.73986636977811,5.27380220153134e-08,2.07434532850059e-07,7.46236206778034
"INCENP|3619","INCENP",3619,"ENSG00000149503","uc001nsw.1,uc001nsx.1,uc001nsy.1,uc009ynv.2,uc009ynw.1",0.892388263125023,4.17773537005257,5.76150700935021,4.75111103451688e-08,1.882758382883e-07,7.45778567100536
"FAM162A|26355","FAM162A",26355,"ENSG00000114023","uc003eez.2,uc011bjq.1",0.794543800153761,5.59595571199599,5.804961427721,3.85015528532294e-08,1.54704523891138e-07,7.45656440885482
"EFTUD2|9343","EFTUD2",9343,"ENSG00000108883","uc002ihn.2,uc010wje.1,uc010wjf.1",0.407986025384981,6.68509222674382,5.81933091647128,3.59083041277371e-08,1.44710112554111e-07,7.45445356228335
"PSMC3|5702","PSMC3",5702,"ENSG00000165916","uc001nfh.2,uc009ylr.1",0.563767954947876,6.57091982958585,5.81804864631825,3.61325815780764e-08,1.45506642689999e-07,7.45319209618228
